"Id","CorrelationId","Method","Path","QueryString","StatusCode","DurationMs","Timestamp","IpAddress","UserAgent"
"b6188852-5e6e-4c58-be85-738551c9ad9f","338ccb998ca5492d9b51f9f3b07253bb","GET","/api/salesOrder/recentshipment","",200,"1609","2026-04-11 18:48:20.283023","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"da1ec3f9-21e2-4840-a1ac-ef137630c32e","38adcbaee22e4b468ee91c44842ab25d","GET","/api/notification/count","",200,"1260","2026-04-11 18:48:19.911897","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"8618d561-78ad-4eb2-be16-131233854e29","4af757105431492cbfcce4147cc37099","GET","/api/notification/top10","",200,"1064","2026-04-11 18:48:19.715954","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"f8fc2fc5-49c9-4241-9d37-e6105202c182","501a6d6eaebf419f81d06634a3fdced0","POST","/userHub/negotiate","?negotiateVersion=1",200,"423","2026-04-11 18:48:19.044833","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"205f705e-0214-45a3-8507-854ef029448f","b01507cd353841bf9adb28ef29f6b5d3","GET","/api/companyProfile","",200,"1504","2026-04-11 18:48:18.584552","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"675a81ee-a97b-451b-a2d3-f355f2558af6","afaadde2eae447278209137edfea9234","GET","/api/dashboard/income-comparison","?locationId=52660493-133a-4116-b253-d4925c34842f",200,"1927","2026-04-11 18:15:48.997259","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"2ea88d7b-0f92-44df-bb0b-4f0f9bbc9eb2","3c3e5fa0abec4a5a81b82e632d965b71","GET","/api/dashboard/product-sales-comparison","?locationId=52660493-133a-4116-b253-d4925c34842f",200,"1180","2026-04-11 18:15:48.636567","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"1affea19-f57d-4398-aa16-7e2f53bb4ce7","5b222cc1f447430595eb6b1382b42c55","GET","/api/dashboard/sales-comparison","?locationId=52660493-133a-4116-b253-d4925c34842f",200,"1312","2026-04-11 18:15:48.390511","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"871c03e7-b75e-48fc-b6ff-8c25199c6b0b","27ffa414feef4b4e9692eafbeb8f92dc","GET","/api/dashboard/bestsellingproduct","?fromDate=2026-03-11T19:00:00.000Z&toDate=2026-04-10T19:00:00.000Z&locationId=52660493-133a-4116-b253-d4925c34842f",200,"757","2026-04-11 18:15:48.208578","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"4d59f189-780a-424f-801c-e0eb012da497","b41f91ae2a3841b88662952593880611","GET","/index.html","",200,"260","2026-04-11 18:15:48.088724","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"237f703d-8576-4a14-9f63-457ffbd89852","cdefc94af3be4009ba783f58cef144a8","GET","/api/purchaseOrder/recentdelivery","",200,"1833","2026-04-11 18:15:47.823061","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"1c32b108-b946-4f46-81f7-be4ee1d590be","d56e8211bc7641ad93a6daa9e762e241","GET","/api/dashboard/statistics","?fromDate=2026-03-11T19:00:00.000Z&toDate=2026-04-10T19:00:00.000Z&locationId=52660493-133a-4116-b253-d4925c34842f",200,"1615","2026-04-11 18:15:47.444527","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"dde6639b-ce30-426a-be78-cfbccff2f231","b6228e880a4946c88412c9c579776c9c","GET","/api/salesOrder/recentshipment","",200,"1628","2026-04-11 18:15:47.42971","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"6e634c24-ac81-4df0-9a7b-f213f25ba283","e9c315b76d8d4d2b8883f9ec126e6cfb","GET","/api/notification/top10","",200,"1310","2026-04-11 18:15:47.072658","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"7fe66709-d9a0-43f2-8eb8-e6eb08c329d7","21dc45aedb9544298a19044b58265e7c","GET","/api/notification/count","",200,"1303","2026-04-11 18:15:47.062426","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"36af0245-d8cf-4cb4-9e3f-a6d4237dfe74","4205a11f03b344c2951db706268a7ff7","POST","/userHub/negotiate","?negotiateVersion=1",200,"433","2026-04-11 18:15:46.157887","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"922e37b3-4a35-4787-b3e7-a5bf8e787822","75c9167bf66e41f1b909be23c4f8361f","GET","/api/companyProfile","",200,"1161","2026-04-11 18:15:45.649981","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
